GSM1841251,GSM1841259,GSM1841261,GSM1841263,GSM1841266,GSM1841268,GSM1841270,GSM1841273
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.999,0
1951.584,1900.7461,2414.5698,1706.0397,2228.9655,2054.5604,2192.9241,1572.638
9.0443,10.095,6.0263,3.9377,8.9703,13.1822,13.0223,7.0038
83.4644,80.0852,49.6315,62.1493,133.078,136.4576,174.4693,85.5433
0,0,0,0,0,0,1.998,0
0,9.9151,3.4184,1.1881,13.8,0,10.0693,6.9786
0,2.0006,3.9909,4.8767,3.3485,0,1.001,0
2.2471,0,1.6262,0,0,0,3.7057,4.2178
143.0403,119.4596,130.9613,60.2363,139.1239,71.4818,104.9474,110.1337
44.0026,29.9432,56.2496,33.0053,43.1897,51.6266,37.6306,26.7696
6.9559,5.4711,18.9729,6.1847,8.227,14.6839,5.4599,15.4815
0,0,0,1.974,0,0,0,0
1.0001,0,0,0,0,0,0,0
1.0015,3.0016,0,2.9465,0.9982,0,2.001,2.9812
1.0017,1.0449,1.0532,2.2824,0.9989,0,0,1.1837
0,4.014,0,1.6048,0,4.4965,1.0036,4.103
4.1202,2.5834,5.6335,12.9495,0,0,3.7104,0
0,0,0,0.9465,3.0793,1.9848,2.0357,0
15.4677,16.9413,12.5202,20.7318,13.2494,10.033,5.1568,9.5944
19.0432,19.0121,32.9188,5.8642,11.0027,23.9168,8.0115,12.8956
469.6337,645.35,824.7466,598.2729,644.3632,404.5138,498.5858,504.8591
0,0,0,0,0,0,1.0853,0
0,2.6789,0,0,3.6405,0,0,3.6193
0,0,0,0,0,0,0.999,0
409.05,519.6819,320.5833,509.6643,387.4857,513.4235,387.5527,325.7776
1.0001,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
35.6861,34.3216,14.647,9.7897,46.4189,66.475,39.0626,41.8699
18.0319,10.3843,8.7694,24.3102,35.8629,44.8386,6.2244,31.5403
11.6409,9.2776,15.0598,16.3188,7.3914,6.6285,5.7914,6.4317
0,0,0.9966,0.9829,0,0,0,0.9948
0,0,0,0,0,0,0,0
11.7144,9.1433,8.5609,18.2687,69.7969,56.4752,91.0855,45.9542
124.0589,197.5952,169.1479,465.6431,61.2323,192.6501,307.9898,179.2224
54.7204,77.7378,78.0591,44.3668,53.9865,44.1338,84.0267,43.872
7.4088,3.7957,0.9952,6.6331,9.0583,7.5891,13.2008,14.9176
8.013,45.0193,11.9512,1.9603,38.9535,16.9542,159.1132,13.9007
9.1692,6.962,9.3604,6.5877,14.9714,12.4036,12.4388,8.1691
72.9765,105.1585,127.9176,80.4415,97.9072,57.6877,68.9756,67.2574
38.7335,56.3411,27.2331,10.2609,90.5526,100.7994,74.7229,63.6233
10.3377,9.2143,19.7217,10.9913,33.278,11.2904,13.4129,12.4285
0,0,0,0,0,0,2.1613,0
1.0001,0,0,0,0,0,0,0
3.0749,3.0726,22.8428,2.2652,6.1273,3.0662,19.2397,11.8686
2.3128,0.8357,1.6638,4.1866,0,1.6663,19.4886,5.0952
0,4.0045,8.3623,0.9769,1.0011,0,0,0.9921
22.2501,16.6199,43.3685,30.5148,26.5555,33.567,24.9438,23.4315
74.0266,233.0048,519.2216,113.3607,32.8672,18.9777,74.9467,6.9634
1.9328,0.9615,6.8848,0.9171,0,2.8507,1.932,2.4759
4.1281,3.7253,4.4169,2.9697,3.842,3.1503,2.9994,0
1.1483,1.9245,0.9664,1.8497,1.9362,1.9067,1.9312,1.124
23.0467,122.0682,19.9388,8.8057,10.1289,4.0202,1.0012,2.0039
8.8908,19.1312,38.1471,9.1418,14.4704,37.6944,52.5488,18.672
0,0,0,0,0,0,0,0.9952
0.8909,4.5675,21.2461,4.3723,6.2145,2.6644,11.7015,0.8844
1.007,0,0,0,4.0585,0.9837,1.007,0.9773
6.0532,5.019,3.2551,4.1596,2.3952,3.0831,4.0817,2.0127
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3.3141,6.1873,0,1.6613,10.6316,7.6603,9.7965,7.5493
0,1.4312,1.3105,0,5.3255,0,0,1.2607
2.0291,2.85,6.6458,3.6347,13.3869,8.4999,6.6951,3.7132
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
50.6149,151.1867,52.1085,30.5198,59.1814,33.2522,27.5571,44.6334
0,0,0,0,0,0,0.999,0
91.2915,94.0876,78.9899,88.5743,240.562,182.1626,160.3972,105.9956
155.4494,53.1772,267.8124,292.929,88.8163,55.2827,159.2428,62.1881
9.9054,19.3813,19.3006,24.8841,11.148,22.5356,18.3119,3.2051
0,7.3124,14.1164,5.5069,13.4397,21.631,12.9533,11.4419
19.6369,23.7128,17.8917,10.9359,11.0892,31.1267,12.5595,18.6348
0,12.3528,0,0,0,1.819,0,0
20.0022,36.9396,82.7083,13.4304,25.4729,13.1728,34.9198,8.2828
0,0,0,0,0,0,0,0
145.4433,246.223,204.6814,126.2971,100.8644,151.9129,112.652,206.733
0,0,0,0,0.0498,0,0,0
42.6471,54.0928,46.1057,63.7357,72.9583,62.7887,62.1533,44.8132
0.0982,0,0,0,0.0521,0.0972,0.0979,0
0,0,0,0,0,0,0,0
0,0,0,0,0.9965,0,2.0647,0
224.4264,226.2575,138.2699,280.2433,94.8965,138.2923,68.6704,141.1191
1.5493,1.5346,0,0,0,0,0,4.2406
6.5194,1.7717,6.5654,2.6031,3.5369,0.8832,1.7718,0.8796
0,0,0,1.441,0,0,0,0
0,0.7714,1.6702,0.7435,0,0,1.6593,0.7609
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
42.2746,39.8998,42.1885,33.9575,183.1799,107.0801,186.767,82.0479
33.9339,29.8545,33.6942,20.4214,89.7812,24.9904,55.6231,29.4913
0.0982,0,0,0,0.0521,0.0972,0.0979,0
0,0.9989,0,0,0,0,1,0
297.8542,280.4383,446.0735,328.5647,381.7435,283.885,355.8724,321.2935
0,0,0,0.987,0,0,0,0
0,0,0,0,1.0128,0,1.0044,0.9729
6.0289,3.0044,3.0114,7.733,4.0234,4.9678,7.0297,1.9767
0,0,0,0,0,0,0,0
0,20.552,5.8227,2.2893,6.843,8.1602,3.0282,5.9061
0,0,0,0,0,0,0.999,0
1.0022,1.0002,1.9908,0,5.9883,2.9922,6.0008,1.9866
2.0212,0,0,3.1336,17.6451,7.2576,12.2375,24.8286
0.8352,0,0.9981,0,1.0346,2.9686,1.0515,0
0,1.6838,0,0,0,1.2607,0,0
0,0,0.999,0,0,0,0,1.9767
529.3966,590.2578,609.0621,236.6028,645.4337,461.3373,867.5576,504.7837
1.9368,0.4822,1.6472,0.4627,4.2107,0.4775,7.3344,1.8084
64.3101,229.166,34.8364,23.4258,38.0394,24.2186,20.2607,27.5359
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20.5405,0.8907,11.5997,59.806,3.3488,3.4556,208.9508,1.6214
1.1175,0,4.0287,0,2.7792,1.6068,0,2.7225
0,0,0,0,0,0,0,0
1.2407,0,0,1.0173,0,0,0,1.0356
0,9.229,2.9368,0.4955,4.0006,23.7388,2.5043,3.8852
1.9983,2.9931,6.1079,1.9666,0.9968,0.9941,3.0102,1.0443
0,0,0,0,0,0,0,0
0,0,1.164,0.8464,0,0,0,0
4.8636,9.8647,15.7032,7.8074,22.4984,11.516,16.9291,13.7193
113.5761,153.0815,118.1083,69.7482,169.1496,204.8213,197.6746,150.6893
1.3384,3.595,0.4798,1.029,1.0912,1.321,3.6057,1.1161
1.034,2.0615,0.9136,0.9963,1.0347,3.0642,4.015,3.0163
10.2593,2.6214,0,0.8195,9.2496,9.5796,0.2069,0
0,1.9904,2.0056,0,1.0043,0.9836,1.9997,0
0,0,0,0,0,0,0,0
3.7883,4.5519,6.3348,5.9101,3.8395,5.9886,7.2999,1.0009
0.9946,0,3.9904,0,0,0,0,0
1.0012,0,0,0,0,0,1.0003,0.9928
3.0029,1.1982,1.0761,0,0,0,1.0006,1.9777
1.0017,0.9985,1.0003,0,2.0048,0.991,3.0033,2.9577
74.3249,41.735,151.0438,107.6767,26.6793,50.573,135.0408,83.3605
84.778,69.6352,44.5442,31.4156,69.7864,126.8345,47.7766,26.7593
34.1017,49.5956,41.4128,19.1296,58.117,35.7884,105.3828,24.8433
88.7617,95.3984,141.1088,49.9386,109.8312,119.6973,96.6535,126.418
0,0,0,0,0,0.9992,0,0
0,0,0,1.7406,0.4,1.506,3.8911,0
3.5426,1.1527,0.8223,4.8771,7.1175,3.6909,62.219,4.6422
0.6758,1.3113,1.9662,3.7483,3.9408,3.6245,9.5019,0
1.0018,3.0015,0.9964,0.9793,1.9985,0.9971,1.0009,4.9632
2.2699,0,1.0262,2.9461,2.2404,3.0671,1.0045,2.4684
0,0,0,0,0,0,0,0
4.2644,0,0.6526,2.0275,1.6738,0.6431,6.4121,0
0,0,0,0,0.9962,0,0.9982,0
8.0596,5.5041,7.0052,6.3926,10.5429,9.8588,8.3862,8.0246
6.8467,4.1808,6.4886,2.8759,3.0945,1.3636,0.387,4.9643
0,0,0,0,0,0,0,0
0,0,2.9845,0,2.9932,3.9871,0,2.9773
0,0,0,0,0,0,0,0
6.6872,6.0727,5.7572,3.0931,6.6931,7.7985,8.9235,2.3692
20.4561,28.2579,58.37,29.7553,57.3612,52.2267,32.9062,25.1287
3.0855,4.0738,4.0296,6.2787,6.3559,4.1083,3.9996,4.2206
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.9916,1.0066,0
2992.9967,2526.6158,3493.1106,2947.7401,2942.6152,1913.4606,1439.7442,1534.5878
347.1148,287.1373,378.9532,209.0862,378.978,282.5298,454.8776,312.7783
29.3542,18.0783,33.6622,19.6822,24.5267,15.7641,40.5066,17.6194
1,0,0,0,0,0,6.9934,0
0,1.0003,1.9929,0.9786,0.9992,0,0,0
3.0406,1.5287,4.1237,1.4422,10,3.597,1.9526,1.4567
6.0103,10.0157,7.0152,2.9565,3.0575,2.0158,9.0305,0
48.0649,42.2048,60.6775,38.184,80.3622,54.3134,56.7632,46.9763
266.7508,205.3057,256.8,144.4192,420.1604,325.5846,309.6506,212.3639
2.9962,0.9934,0,0,1.0032,0,0,0
0,0,0,0,0,0.9992,0,0
9.2613,19.1167,17.6537,8.7398,26.797,30.2149,19.753,27.2716
0.6423,0,0,1.2597,3.914,2.5809,7.7942,0
5.3221,7.7961,14.3351,5.729,11.0267,8.0142,7.0858,6.6835
17.574,10.6652,12.9282,14.3531,21.6703,12.5354,22.8285,3.8923
0,0,0,0,0,0,0,0
1014.0341,1000.6034,1704.354,1027.2473,1262.0303,713.8863,1253.1709,805.0593
0,0,0,0,0,0.882,2.8157,0
0,2.1076,0.9485,0,2.0606,0.947,0,2.0193
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.0982,0,0,0,0.0521,0.0972,0.0979,0
60.507,38.1088,11.5863,31.7994,17.6665,6.4388,20.2628,13.4668
47.2002,33.4422,30.304,29.0118,256.8809,125.0225,16.9061,48.8476
0,0,0,0,0,0,0,0
33.8949,70.4476,56.3317,103.1825,95.7915,16.5214,174.1363,9.9645
0,0.9996,0,0,0,0,2.9978,0
45.3579,34.8598,72.754,88.266,59.2005,11.1102,45.8562,24.1525
0,0,0,0,0.2989,2.973,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14.5247,22.2957,14.4911,23.7325,87.8771,67.2967,51.926,13.9399
0,0,0,0,0,0,0,0
10.2595,3.0536,12.1791,0.988,5.0473,0,7.1105,8.0832
1174.8624,1223.1581,1617.1197,1107.555,1517.3454,1139.5006,1691.5663,984.9248
0,0,0.9953,0.9827,0.9994,0.9984,0,1.9882
3.4954,4.1679,5.4483,6.8676,7.3568,9.2339,7.0532,2.13
15.5957,26.9724,7.979,2.0409,21.6342,21.4735,11.3047,16.5278
0,0,0.8357,0,1.4572,0,2.5194,0
5.5941,1.3314,0.6461,2.3891,0.6509,2.4952,0.6433,6.5678
10.0176,10.0047,111.5799,30.3681,6.9936,11.9658,15.0129,11.9127
2.0078,1.0012,1.0015,0.9705,1.0038,1.9893,2.0064,4.9483
1.0103,0,0,0,0,0.9891,0,0
33.3671,27.0369,20.7072,16.7294,25.0282,40.645,25.378,47.0228
916.4421,1207.4534,897.9518,680.6896,1034.41,1027.2872,863.4927,810.0324
1.7278,2.5898,0.8649,0,6.0132,3.4456,1.7261,0
10.22,26.2759,47.8028,18.0647,5.6726,8.6041,18.9104,4.5269
152.2664,141.1101,139.0653,27.5684,53.0979,65.9342,35.7454,86.6208
1.0196,6.409,5.0919,1.9629,1.0205,0,1.019,4.0125
162.8319,110.7456,263.2675,311.6702,178.0151,327.7586,312.0274,205.1374
1.8355,2.0591,4.7902,0,21.7797,3.0943,0.9172,8.0522
44.4278,52.8393,56.6308,22.9285,43.6478,48.7008,29.9364,55.7901
3.1208,11.2696,0,0.7636,4.6677,3.8844,15.6424,2.5565
0,0,0,0,0,0,0,0
0,0,0,0,1.6205,0,3.723,0
8.05,7.3595,11.3413,5.7477,3.7601,0,3.7322,3.5774
9.0191,14.0082,4.9858,0.978,7.9993,4.9836,7.0088,7.9375
46.2506,14.6653,6.2048,3.8576,29.4772,14.6242,33.5535,16.7644
21.0116,3.0482,0,0,14.9504,13.0659,2.9986,9.9391
2.479,0,0,0,3.8542,1.3912,4.6693,1.3112
0,0,0,0,0,0,0,0.9952
249.3654,168.4888,223.1163,92.4539,295.329,284.1946,294.1506,229.6873
7.0138,4.0021,1.9936,0.9787,3.9983,4.9845,4.0044,2.9772
0,0,0,1.4157,0,0,0.8529,0.8395
0,0,1.9315,0.4248,3.2572,0,2.2397,0
36.6275,91.7812,67.2565,16.2963,62.7082,28.8441,67.1792,38.7154
0,2.0183,0,1.2317,4.0943,3.9722,4.0642,2.9597
0,0,0,0,0,0,0,0
1.0013,2.0007,2.9857,0.9814,0.9982,0.9976,2.0008,1.9866
1.1362,5.0426,1.1636,6.1237,10.747,4.4185,5.2265,1.771
1.0116,0,0,0,0,0,0,0.9839
11.0591,8.0133,8.041,11.5725,9.0634,5.9576,15.0726,4.9379
11.2072,2.0271,3.9512,10.1141,24.5225,7.9141,9.0403,9.3113
33.8628,8.5997,32.1287,31.7716,14.1727,4.7566,4.8194,1.6692
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2014.2936,2441.8547,1358.5139,1402.7963,941.4864,508.2268,1201.1986,440.633
1414.4519,868.9287,1660.0832,779.4631,932.8388,1067.6977,425.2421,1076.272
92.933,102.6656,111.0225,38.5609,85.0553,109.1489,61.8526,103.0712
0,0,0,0,0,0,0.999,0
1126.2923,1346.4044,1033.6686,1018.0741,1278.6238,746.143,781.0992,843.4079
2.7692,8.2802,6.341,2.5209,21.5505,9.1285,11.9672,14.3293
1.3926,0,3.2511,1.121,0,0,0,0.9793
0,0,0,0,0,0,0.999,0
17.7243,18.6432,50.4234,12.5025,21.9101,22.8535,41.318,32.9916
2.2245,1.8831,2.3962,0,3.9508,4.0912,13.9938,4.6708
0,0,0,0,0,0,0,0
0,0.8871,0,1.1646,0,0,1.9238,0
0,0,0,0,0,0,0,0
6.809,12.3362,2.8445,7.4469,21.6638,10.4127,13.5953,5.9671
1.8589,4.2544,0.9234,0,3.7048,4.2278,5.5713,0.9226
0,3.143,4.572,1.4613,0.5581,0,0,0
0,0.3655,0,4.6485,0,0,0.6702,5.3895
263.5544,240.4431,360.314,384.8525,604.941,642.0153,563.0344,306.8993
0,0.9973,0,0,0.998,0,0,0
0,0,0,0,0,0,0,0
2.0009,1.0209,1.988,0,2.2628,1.9945,0.9995,1.986
6.2577,1.0001,2.0609,5.9123,8.0899,3.0877,10.2531,6.9638
0,0,0.9968,0,1.0037,0.9984,0,0
3.0131,3.0074,0,1.6517,0,0.9977,2.0072,0
0,1.4314,2.5884,0,0,1.0174,3.7211,3.5887
3.0092,0,0,1.9681,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.9992,0,0
54.077,28.1112,7.9634,1.9621,33.9441,33.4191,17.4842,27.1749
4574.0218,5087.7344,4330.2935,6482.4437,5581.137,3396.5944,2997.8198,3431.9667
51.0741,24.009,18.9145,16.6759,44.9288,30.9229,54.028,15.8906
20.7029,3.7692,25.4905,2.4531,19.5574,30.9316,13.0159,11.3723
3.0583,3.0424,4.1176,1.0177,9.2935,10.3472,1.0231,5.048
127.112,104.8623,252.4418,127.9528,161.5614,143.7476,228.2383,133.3695
43.0419,31.0068,24.8576,17.6945,36.9019,19.9618,16.9997,50.687
178.9322,306.4842,352.6725,263.8148,231.5337,205.7696,387.6291,238.345
1.0005,0,0.9948,0,1.9949,0.9966,1.9991,0.9922
0,0,0,0,0,0,0,0
0,3.4651,3.4678,3.4005,2.6061,0,0.87,1.7245
0,0.7417,0,0.7284,0,4.1015,0,0
25.7361,0.7954,72.1117,24.6459,14.0656,16.8052,25.7277,4.1752
2.0112,4.007,2.0114,4.8171,1.0075,5.9559,5.0254,0.9873
117.9928,172.6754,104.3787,68.796,128.702,103.3511,167.2441,95.6423
384.9822,461.1099,528.3428,425.1752,498.1951,425.0536,485.8697,461.1193
0,0,0,0,0,0.9992,0,0
0.4999,0,0,0,0,0,0.4996,0
0,0,0,0,0,0,0,0
5.435,34.8408,6.6329,24.6108,83.9533,19.3144,40.1407,30.7668
1.0013,0,0.9962,1.0746,3.0099,0.9973,1.0157,0
0,0,0,0,0,0,0,0
0,2.4382,5.7282,10.4763,6.4694,8.2786,0,0.8881
19.724,10.9111,22.1618,4.1913,6.6295,25.6401,3.8608,3.1391
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
28.4328,70.4355,17.7925,28.0296,64.4836,10.6116,21.3103,13.7267
2.0002,0,0,0,0,0,0,0
0,15.4699,2.1731,0,10.8133,21.3663,0,9.2568
0,0,0,0,0,0,0,0
4022.9516,7800.5136,5996.3246,1693.0852,11801.2781,7355.2768,6677.0409,9578.2209
1.4985,2.9888,5.6069,0,0,0,0,0
0,0,0,0,0,0,1.3457,7.0349
60.1371,102.0912,158.61,52.7229,58.023,83.7041,75.1011,60.5684
0.0982,0,0,0,0.0521,0.0972,0.0979,0
9.2261,3.115,9.5255,7.2215,6.3946,4.66,7.9939,4.5323
0,0.9999,0,0,0,0,0,0
22.1985,32.7973,15.71,24.7578,32.0057,20.5263,115.1472,11.3277
0,0,0,0,0,0,0,0
0.8956,0,0,0,2.2256,0,2.9252,0.8773
259.579,211.0949,351.9592,274.4139,459.3942,519.9292,413.0066,313.1317
3.5169,2.1564,0,0,0.5011,0,0,1.3259
0,0.9982,0,0,0.9971,0,0,0
0,0,0,0,0,0,0,0
0.0982,0,0,0,0.0521,0.0972,0.0979,0
33.4888,6.2044,6.1943,32.3538,177.2999,103.4936,2.0896,50.2722
88.9819,22.2581,48.5203,15.0568,64.3123,69.0883,30.9342,33.7646
0,0,0,0,0,0,0,0
1.9037,3.3338,0,0.9023,0,1.0958,1.903,0
0,0,1.8056,0,0,0,0,0
2.9664,3.647,4.658,1.6532,6.7535,5.563,3.9817,1.4413
1.0001,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.9922,0,0.9952,0,0,0
0,0,0,2.8901,1.0139,0,14.1445,2.9699
42.8125,29.5393,25.0788,14.5372,112.363,62.4429,93.8326,26.3517
0,0,0,0,0,0,0,0
46.4909,36.0419,64.1186,35.5088,59.778,40.2066,64.7333,34.3674
0,0.3841,1.6094,0,1.6125,0,3.2184,0
5.0264,6.3056,6.0293,7.7183,4.0273,6.4696,4.0189,8.8894
808.8849,837.8728,727.4265,357.558,1144.0233,786.6952,811.6291,623.9052
2.1008,0,2.0038,0,2.0215,0,2.141,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.9989,0,0,1.9848,0,0
2.0082,17.0089,1.0036,1.9283,1.0055,1.9842,2.0071,0
0,0,0,0,0,1.9768,1.4605,0
0,0,0,0,1.0012,0.9918,6.0033,0
0,0,0,0.987,0,0,0,0
6.2477,20.2076,1.6603,1.1223,3.826,5.156,1.3729,16.8776
115.6224,128.9723,119.379,115.0464,165.9142,129.787,205.0249,132.575
8.7254,8.1357,9.8224,4.1151,11.3657,11.9538,18.9756,11.6116
51.6972,54.1475,38.7649,49.5062,95.1661,92.5148,52.376,65.1541
0,0,0,0,0,0,0.999,0
1.0073,2.0046,4.0383,2.481,2.0222,1.9817,5.0341,3.9401
3.3628,0,1.7844,0,0.8868,0,1.7746,1.0638
3.0352,5.0305,7.0635,8.8247,4.0678,4.0353,3.0665,1.9823
0,2.0831,0,0.9827,1.0556,0,2.6764,1.0191
1.0936,0,0,2.0236,2.2088,0,0.7779,1.0569
4.0193,8.0118,13.0498,2.8998,8.047,9.9355,5.0212,2.965
0,0,0,0,0,0,0.999,0
0,0,0,0,1.8695,1.1423,5.6098,0
55.1985,72.9888,107.0612,32.2865,130.2787,74.309,103.638,129.6929
17.5528,41.8629,32.744,0,30.4963,23.4726,30.6492,71.5876
16.5876,10.5043,19.0222,8.271,66.16,19.6426,28.2514,29.3917
0,0,1.9224,0,0,2.0631,0,0
0,0,0,0,0,0,1.998,0
1.0162,0,0,0.9506,1.0236,0.9934,0,0
0,0,2.6968,0,0,0,0,0
70.7554,99.0954,74.1386,46.2258,136.5729,141.3748,96.2699,106.1769
5.3111,15.2115,23.1779,177.8595,2.0131,69.2186,6.1879,50.4541
10.0091,0,6.967,2.9377,0.9982,0,1.7244,0
0,0,0,0,0,0,0,0
1.4116,3.7117,6.3904,2.5551,8.5796,6.9003,5.7503,3.7028
16.0623,7.9142,13.4523,8.4904,17.5626,10.4372,18.4977,7.0515
9.4069,4.155,2.1003,0.9831,2.88,3.8346,7.3147,4.5367
0,0,0,0,0,0,0.3898,3.462
659.8839,640.3242,842.5791,1012.3418,908.3682,946.4866,671.5832,1334.9385
11.0214,7.0037,6.9771,0.9788,17.9915,5.9815,11.0118,5.9546
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,4.9293,0,1.5065,0.7753,3.86,3.4257,1.5409
25.0362,20.0074,28.869,21.581,46.9251,26.933,28.0143,21.8497
53.5793,45.6628,28.8605,15.7371,45.195,51.5078,34.1674,38.427
265.2348,238.086,251.8633,118.1852,415.2969,334.2546,345.6074,353.4767
0,0.9994,0,0,1.9966,0.9958,0.9999,0
0,0,0,2.8507,1.0234,0.995,1.3636,0
0,1.9994,0,0,5.5982,0,3.998,8.1321
4.9387,3.8768,8.0366,4.3663,10.0802,5.8686,3.5085,4.0488
0,0,0.9977,0,3.0006,0.9943,0,1.9792
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12.0305,7.66,10.4998,8.1459,19.9345,6.2577,26.1025,6.3274
55.6487,49.1348,76.0628,43.7693,106.864,32.8648,114.4731,64.0686
10.9109,9.8205,7.035,5.9215,9.9086,3.8303,3.122,8.1369
203.7187,140.8295,253.1475,160.8779,249.8125,250.7563,201.5769,209.349
2.6838,11.2566,18.1364,6.9187,3.5489,0.7816,2.6809,11.0687
3.6726,2.0622,7.3013,2.6981,3.6614,6.153,0.9173,2.7317
4.7985,0,26.18,1.8301,8.4843,5.415,5.8803,4.5612
1.2132,1.6285,2.9668,0.3327,0,0,2.195,1.7825
0,0,0,0,0,0.5262,0,0
8.0165,6.0034,17.9462,4.8914,6.0402,9.9678,8.0202,2.9768
0,0.9999,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19964.8753,13134.3665,19394.996,26817.4367,26041.9363,22239.516,43850.2891,11684.6609
0,0,2.731,0,0,0,0.4474,0
0,0,0,0,0,1.4245,0,0.7186
8.04,0,3.9815,5.8878,25.0735,34.0703,38.1243,20.9281
65.9159,41.9763,82.2997,103.5684,155.682,41.9427,119.7347,95.0327
221.2651,219.3764,221.6143,108.5122,250.373,105.2537,179.4668,166.0111
0,0,0,0,0,0,0,0
6.6662,0,0.6637,10.2449,12.5061,17.0361,7.0833,11.4667
100.7886,92.7057,51.4689,28.3996,86.6727,94.67,60.9519,63.0739
0,0,0,0,0,0,0,0
10.1382,2.2588,1.1282,2.2568,10.2301,1.1148,7.98,1.001
1.0249,0,0,0.9632,0,0,0,0
0,0,0,0,0,0,0,0
0,5.3469,10.8153,0,3.6395,9.0888,3.5353,0
79.1758,72.5506,64.3211,52.823,92.2739,64.5732,86.253,39.5673
1.063,1.0607,3.7897,0,1.0618,2.1105,1.6088,4.201
0,0,0,0,0.0498,0,0,0
1.0802,0,0,0.8295,2.1677,1.8707,2.1988,0
0,0,1.0125,0,1.5402,1.878,0.5053,0
0,0,0,0,0,2.5291,0.6959,1.1779
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.8314,0,0,0,2.3963,2.6012,0,1.2005
1.0911,0,0.9917,0.8223,0,0,1.1145,0
0.5124,0,0,0,0,0,0,0.4857
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.2053,1.8126,1.8551,0,0,0,3.4486,0
0,0,0,0,0.9954,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8.1862,5.0668,8.4771,3.6091,11.5089,12.2047,18.546,7.2488
2.0367,2.5225,1.3975,2.6075,1.544,0.5225,0.9272,1.4701
0,1.0534,1.8848,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0.9954,0,0,0
0,0,0.9927,0,1.1044,0.9118,0,0.9869
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1.008,0,0.9784,0,0
0,0,0,0,0,0.9992,0,0
5.479,6.2594,1.5889,1.6326,7.6306,12.8235,11.2977,3.8127
2.8715,5.7224,2.87,1.282,4.2308,0.9457,0.9566,1.8813
0,0,0,0,0,0,0.999,0
1.6617,3.892,15.5242,0,5.2562,9.5692,13.1082,2.4867
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
167.4398,156.0539,235.3584,10.5263,241.0465,219.5958,287.2482,323.3463
0,0.9991,1.9962,0,3.0017,0.9936,1.0007,0.9888
0,0,0,0,0,1.9429,0,0.2746
0,0,0,0,0,0,0,0
5.8287,2.819,15.2602,2.3025,16.2462,0,6.3015,9.2788
0,0.4525,0,0,0,0,2.7041,0
0,0,8.3984,2.3149,0.3987,0,2.0003,0
0,0,0,0,0,0,0,0
730.136,1045.927,471.6118,531.5034,459.5361,368.0747,729.4441,301.0283
58.1339,59.9859,40.9733,33.9612,45.9391,38.1888,42.9999,16.5341
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
800.0821,291.7465,2462.4233,1378.1485,296.904,218.7899,405.261,386.3179
1.0013,3.0013,0.995,3.9289,0,1.9959,4.0014,0
0,0,0,0,0,0.9992,0,0
0.8964,2.3129,3.7678,0.878,5.362,4.5969,0,1.3868
0,0,0.9921,0,0,0,0,0
0.034,0.0312,0,0.0179,0.0232,0.0628,2.2284,0.06
8.1512,6.7399,14.5497,8.0982,2.6212,6.7628,11.8426,2.5511
152.56,208.506,217.3323,144.0891,274.6869,238.9317,327.8837,241.5479
200.5872,116.6573,183.0405,73.6707,168.94,238.3804,156.9243,184.06
3.3719,1.4512,4.3203,1.4745,5.7754,2.4142,3.1097,2.7199
0,0.9999,0,0,0,0,0,0
0,0,3.1192,1.9611,4.0306,6.0444,1.0254,0
0.5421,1.8664,0,0,0.5409,1.8448,1.7608,0
0,0,0,0,0,0,0,0
12.5405,13.0549,4.979,0.9804,20.8555,14.0015,26.0307,2.9816
0,0,0,0,0,0,0,0
0,0.9939,0,0,2.0043,0,1.006,0
1356.1954,2517.9893,1144.818,1421.9706,989.2891,1047.2829,911.7813,861.8989
0,0,0,0,0,0,0,0
