Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,randomP.adjust,rank,Gene_Symbol,Gene_Description
3041,1,0.764230342755535,0.187946134241596,1.34051455126947,0.00934479121066348,0,1,6.7557146498936,0.00934479121066347,FALSE,0.041458677808917,880,,
414,2,0.498928170154757,0.132962175826688,0.864894164482826,0.00753883036098537,0.512829196832922,0.473916676589142,7.13987762223037,0.00753883036098539,FALSE,0.0357697196987268,881,ARSD,arylsulfatase D
63759,-1,-0.475441580910131,-0.822522152180005,-0.128361009640257,0.00725691799498902,0,1,7.20825094418706,0.00725691799498903,FALSE,0.0348814136603743,882,,
2152,-1,-0.432390892656027,-0.744754684737964,-0.12002710057409,0.00666593240616553,0,1,7.36084859623277,0.00666593240616552,FALSE,0.0328193901698453,883,F3,"coagulation factor III, tissue factor"
17774,-1,-0.868489067048068,-1.52676115017458,-0.21021698392156,0.00971330182859092,0,1,6.68673356232268,0.00971330182859094,FALSE,0.042583661143986,884,,
1429,-1,-0.71001015854724,-1.24399067301282,-0.17602964408166,0.00915858689784981,0,1,6.79163735153238,0.00915858689784984,FALSE,0.0409609206513106,885,CRYZ,crystallin zeta
68390,-1,-0.37837466835248,-0.647160665249073,-0.109588671455887,0.00579652311543728,0,1,7.61249481960901,0.00579652311543728,FALSE,0.0296185519088926,886,,
3269,1,0.42962429787428,0.118857536161094,0.740391059587466,0.00673679672264876,0,1,7.34183682901653,0.00673679672264877,FALSE,0.0330505994326557,887,HRH1,histamine receptor H1
3509,-1,-0.428452824535898,-0.738548540299488,-0.118357108772308,0.00676815336746881,0,1,7.33348942776179,0.0067681533674688,FALSE,0.0331214461895937,888,,
1602,-1,-0.447354271383985,-0.773112422501212,-0.121596120266758,0.00711182782825872,0,1,7.2445059916705,0.00711182782825872,FALSE,0.0345146438009092,889,DACH1,dachshund family transcription factor 1
2740,-1,-0.474026268321329,-0.821610740395703,-0.126441796246956,0.00751884240010007,0,1,7.14463861698883,0.00751884240010006,FALSE,0.0357697196987268,890,GLP1R,glucagon like peptide 1 receptor
